,Ast,End,Mic,Neu,Oli
Bulk 0,0.09592921240379644,0.22574568666135403,0.13425817323779732,0.24650068902784347,0.2975662386692089
Bulk 1,0.306422751319575,0.2004718339105494,0.0470642053874234,0.15834876607914344,0.28769244330330873
Bulk 2,0.18707369158438825,0.28328722405867024,0.0908448431371962,0.18957164427710801,0.24922259694263726
Bulk 3,0.04066856933438055,0.21005439711507537,0.11236126422440502,0.3698575801294372,0.2670581891967019
Bulk 4,0.46548438221589955,0.12524556408899262,0.0,0.10692482082102538,0.30234523287408244
Bulk 5,0.3446346205515065,0.0,0.04063987677521261,0.6147255026732809,0.0
Bulk 6,0.5754596315016819,0.15662455895127012,0.0,0.028282249181756418,0.23963356036529163
Bulk 7,0.22438581272135702,0.18571024172838085,0.05175548115738026,0.2807283937716719,0.25742007062121
Bulk 8,0.27284646857430733,0.0,0.09924756727060538,0.40328753148541746,0.2246184326696698
Bulk 9,0.2721870467546074,0.259728098659163,0.07923594345419921,0.10789292450030931,0.28095598663172106
Bulk 10,0.09510089913020023,0.1441448606240747,0.1513425248108501,0.38931902763304527,0.22009268780182964
Bulk 11,0.33491024344422143,0.12953614169270972,0.0,0.3227432490729354,0.21281036579013346
Bulk 12,0.21794638936988298,0.19684812032615037,0.12218067075475275,0.2350021135533623,0.22802270599585145
Bulk 13,0.0,0.119312949036304,0.16373303010333487,0.3986769076377775,0.3182771132225837
Bulk 14,0.3018272284675548,0.14566235424514004,0.2322018860754637,0.1361821134105281,0.18412641780131334
Bulk 15,0.5996165369237841,0.019319238750927316,0.0,0.31032100628110665,0.07074321804418195
Bulk 16,0.21927363192442567,0.16777860078282958,0.0,0.3123565398634614,0.30059122742928346
Bulk 17,0.37740322906470636,0.14500702622250475,0.10810993761844095,0.22892839926535552,0.14055140782899236
Bulk 18,0.40097318200575893,0.1954008622894835,0.0,0.22754886362454094,0.17607709208021655
Bulk 19,0.13018211139053942,0.15488481147497368,0.10234363374288447,0.33500647795448174,0.2775829654371208
Bulk 20,0.19836209222046358,0.129186490865616,0.009556220574174424,0.46020851595911516,0.20268668038063076
Bulk 21,0.22871164676357095,0.1584177373686617,0.20468924118142748,0.40271874609767444,0.005462628588665389
Bulk 22,0.0,0.16850759916099697,0.09548794418937438,0.4327750631498319,0.30322939349979666
Bulk 23,0.10177209959309236,0.16339838624987796,0.05370089310794226,0.4514061672741896,0.22972245377489786
Bulk 24,0.3961835638193862,0.13535506687248422,0.0,0.18732359369903137,0.2811377756090982
Bulk 25,0.20151921516084118,0.12347637470104693,0.0,0.40863062048209575,0.2663737896560161
Bulk 26,0.18545014242696278,0.1450123145937361,0.06491369745011626,0.33358477734027947,0.27103906818890533
Bulk 27,0.5078178511252484,0.027775154792592297,0.0,0.24862914490206525,0.21577784918009424
Bulk 28,0.5029754537315095,0.0,0.18711702544565417,0.2648328584245507,0.0450746623982856
