,Ast,End,Mic,Neu,Oli
Bulk 0,0.07596432816712488,0.25351065128881894,0.1054723915424116,0.36390632934774403,0.20114629965390074
Bulk 1,0.2528478434699643,0.12295423460065397,0.049385408213603155,0.3254996220035257,0.24931289171225268
Bulk 2,0.1365200964909248,0.1330940205374407,0.19163794383842842,0.3365784152800061,0.20216952385320006
Bulk 3,0.20880184510381278,0.16034441792065646,0.1478271451697582,0.3851479312218293,0.09787866058394327
Bulk 4,0.42482692605205113,0.09948329441606155,0.15215798457802635,0.029547244169787688,0.29398455078407326
Bulk 5,0.0,0.22290908259171102,0.09189815229005528,0.3999643858864704,0.28522837923176325
Bulk 6,0.5876901414786697,0.07308052465557817,0.0,0.16934685991552756,0.16988247395022457
Bulk 7,0.13804395968276786,0.19193575942605132,0.14573126542273293,0.29045405353508985,0.23383496193335804
Bulk 8,0.045642531626141576,0.17819107467325043,0.14294138275167953,0.40842548002507945,0.22479953092384905
Bulk 9,0.3479852823671029,0.17862202417614131,0.12002347668185032,0.13677617909454845,0.21659303768035698
Bulk 10,0.15323176826604054,0.19495198144693304,0.06606843490265459,0.39648591834446345,0.18926189703990837
Bulk 11,0.1419694606186159,0.20495836872962359,0.027244584914359046,0.42979211040298126,0.19603547533442028
Bulk 12,0.3789054206892196,0.16259517646391725,0.0,0.2318042703485938,0.2266951324982693
Bulk 13,0.08112024821096307,0.1576606574208739,0.06998206399454786,0.46072216663499177,0.23051486373862343
Bulk 14,0.6012485739781569,0.06486804197475728,0.0,0.15095641992637257,0.1829269641207133
Bulk 15,0.24583188128331154,0.13745597097380888,0.11232122323029475,0.310352203171356,0.19403872134122874
Bulk 16,0.13217416608806903,0.22692946749384163,0.06857832131170226,0.3230139921641429,0.2493040529422442
Bulk 17,0.8986565282745682,0.0,0.0,0.08568296262344836,0.015660509101983227
Bulk 18,0.4190549927299108,0.1738577938601571,0.042735675791716686,0.1479947895850588,0.2163567480331566
Bulk 19,0.29167363617493425,0.1165850621439298,0.06823232326787941,0.28939946000934597,0.23410951840391053
Bulk 20,0.12786287271964866,0.0,0.16039242495896386,0.5847771529105381,0.12696754941084926
Bulk 21,0.37833907846915354,0.0,0.015602849368699283,0.5116000389993626,0.09445803316278462
Bulk 22,0.0,0.11218484759224688,0.1504213162249336,0.519231181860359,0.2181626543224604
Bulk 23,0.18103049512848327,0.1452742832638054,0.1105249004096797,0.3023104867580021,0.26085983444002947
Bulk 24,0.5353319068654011,0.13104340682039328,0.0,0.059653970493820985,0.27397071582038474
Bulk 25,0.22796373985165796,0.18384847447705374,0.09152133352573834,0.25156502497126176,0.2451014271742882
Bulk 26,0.3253536431558666,0.12016764287582626,0.0,0.1966347528923752,0.3578439610759318
Bulk 27,0.4604875834184531,0.15143393087395177,0.0,0.17976161862867832,0.20831686707891697
Bulk 28,0.25200927096832076,0.1756665403184905,0.13421104647695703,0.3061574913165537,0.131955650919678
Bulk 29,0.5894222287749346,0.0,0.0,0.22727121948381968,0.1833065517412458
Bulk 30,0.28332959681210024,0.22164274573684145,0.0,0.2743982072619025,0.22062945018915592
Bulk 31,0.6312868471747101,0.07560240580972055,0.0,0.022036978879794826,0.27107376813577444
Bulk 32,0.20446935683231449,0.04468084879055378,0.23656560526391662,0.42073553156978566,0.09354865754342949
Bulk 33,0.0712827138317147,0.19593609248998584,0.1148821494823208,0.32779766949893424,0.29010137469704445
Bulk 34,0.27410414966603724,0.2075477272187296,0.0,0.22044368651619742,0.29790443659903565
Bulk 35,0.4754286972818758,0.15342365601631175,0.0,0.1411806341309244,0.22996701257088797
Bulk 36,0.201051051474876,0.1835330275711669,0.015354034783328273,0.3138100491092299,0.28625183706139895
Bulk 37,0.38009734970290665,0.170685788430008,0.0,0.22654576459742662,0.22267109726965884
Bulk 38,0.4349249208864786,0.06166288373762579,0.13457853081900217,0.3492185095233641,0.019615155033529143
Bulk 39,0.33332482851341383,0.0,0.37115290657101746,0.29552226491556854,0.0
Bulk 40,0.26055884031432686,0.21453157923548472,0.005638710075582381,0.30581557189058295,0.2134552984840229
Bulk 41,0.4790268644981434,0.1436434608655719,0.0563325646560593,0.04799644980515966,0.2730006601750657
Bulk 42,0.39411865447162314,0.18013309645655104,0.0,0.1896591826762501,0.23608906639557586
Bulk 43,0.16808575367006157,0.15501299839307256,0.05008498695803629,0.3937554446215577,0.23306081635727194
Bulk 44,0.20415372258769532,0.14475834063548665,0.13618503856043213,0.3852773318005639,0.12962556641582204
Bulk 45,0.6070207082181035,0.07785133104011295,0.10384106267052395,0.11373518112502431,0.09755171694623521
Bulk 46,0.4133105036507353,0.07673586417266923,0.11288708165881008,0.24991693275763194,0.1471496177601534
Bulk 47,0.28266354994527904,0.13501467697139913,0.0,0.2233604831978574,0.35896128988546444
Bulk 48,0.6175716928172703,0.043382633333448536,0.11607733089213301,0.18742376422986298,0.03554457872728513
Bulk 49,0.11061128052839313,0.19739766986019772,0.05319861215201906,0.4318892492817542,0.20690318817763598
Bulk 50,0.0875510203366807,0.11688133815098344,0.2144947948758849,0.33610480478910687,0.24496804184734391
Bulk 51,0.2708914784125885,0.09621929413964442,0.0,0.36311230034898684,0.26977692709878026
Bulk 52,0.1666500111554817,0.17791872867110403,0.016339991840261473,0.29145420464103555,0.3476370636921173
Bulk 53,0.3514389548921935,0.1527481173079923,0.0,0.3679195967269703,0.1278933310728439
Bulk 54,0.3622196480328059,0.13063572767331508,0.08103132897100651,0.28739123697806385,0.1387220583448087
Bulk 55,0.20799376691092225,0.15161745189720782,0.07015119601838911,0.2758593873684269,0.2943781978050539
Bulk 56,0.33000199982733786,0.15858940463714313,0.0,0.3019181325515436,0.20949046298397542
Bulk 57,0.4534692979979564,0.11240816771427448,0.1822921886417048,0.05366544463936973,0.19816490100669462
Bulk 58,0.8851493887702001,0.0,0.0,0.0,0.11485061122979993
Bulk 59,0.2101102217635675,0.10936377388106507,0.16088242647234532,0.3904878098193709,0.1291557680636511
Bulk 60,0.1518736886087025,0.10364901837108273,0.1918821623075875,0.3052454848346328,0.2473496458779944
Bulk 61,0.2789853795911203,0.09598871053089401,0.0,0.3287230095262898,0.29630290035169593
Bulk 62,0.21827901305167338,0.13873498216913221,0.10912128818455472,0.35185343680514014,0.1820112797894995
Bulk 63,0.5796577517257762,0.07873113847373206,0.013195296161446449,0.09200406304347028,0.236411750595575
Bulk 64,0.03524164256538394,0.07934514719608568,0.20954648025745093,0.5179911157251297,0.15787561425594973
Bulk 65,0.40567469922771277,0.15166295152089324,0.0,0.22974794120344327,0.2129144080479508
Bulk 66,0.24420810790704237,0.0899325581273863,0.20867871822258025,0.26422263758989417,0.19295797815309698
Bulk 67,0.10726177675093827,0.2703021056505428,0.060435630101156566,0.20468786651859927,0.35731262097876293
Bulk 68,0.4161377057841857,0.06994691105457668,0.0,0.3383599991497486,0.17555538401148899
Bulk 69,0.04307975754091823,0.0450726121000141,0.14209916237048156,0.5168530267417109,0.25289544124687524
Bulk 70,0.03809351096156139,0.21011278883264242,0.07054066729428864,0.47284273683616557,0.20841029607534214
Bulk 71,0.31498079890837105,0.09730438157462581,0.1483254216948645,0.4393893978221387,0.0
Bulk 72,0.0,0.25064062545824894,0.08889568206350648,0.37035643723851547,0.2901072552397291
Bulk 73,0.2951186270308468,0.07260620064939892,0.0,0.3702867372574941,0.2619884350622601
Bulk 74,0.1352605060824601,0.20423521731355557,0.26491016157041564,0.27320065590792525,0.12239345912564345
Bulk 75,0.3808900352852298,0.10720900645389517,0.2506025750716049,0.18464338289923807,0.07665500029003199
Bulk 76,0.38683222164705333,0.0,0.022083174225927225,0.5703564954941895,0.020728108632829867
Bulk 77,0.5502439648362176,0.06615590758915058,0.0,0.15519083378508117,0.22840929378955055
Bulk 78,0.12224606118538701,0.07882436493561576,0.29482352119453786,0.3990993863164648,0.10500666636799444
Bulk 79,0.4042662775428792,0.04188943094045552,0.0,0.31822301234340494,0.23562127917326042
Bulk 80,0.6249575586374622,0.029105648013964848,0.0,0.15118642179609146,0.1947503715524816
Bulk 81,0.19632692988596637,0.17219824815216458,0.19729564314113934,0.3092689196318151,0.12491025918891462
Bulk 82,0.65013817093393,0.09246546004852475,0.07865447959356281,0.039163786987502974,0.1395781024364795
Bulk 83,0.17289221868005472,0.2152188259416801,0.0,0.2970703877498436,0.31481856762842153
Bulk 84,0.1602932371271958,0.3090101298129692,0.07553725714766417,0.18405835627861206,0.27110101963355887
Bulk 85,0.19271585131493968,0.22594931480346228,0.053614077452419216,0.3811545885782313,0.14656616785094756
Bulk 86,0.13534761116840824,0.08620087983586856,0.004472148356696063,0.5234553752511325,0.2505239853878946
Bulk 87,0.3912386129418008,0.10912075409464683,0.021114058420931024,0.23553660050577438,0.24298997403684697
Bulk 88,0.07479675869030045,0.1586927601315506,0.07563887767174343,0.4750537155856289,0.21581788792077666
Bulk 89,0.3548901013475288,0.11994471357888883,0.0,0.3021189743767325,0.22304621069684985
Bulk 90,0.07610426068998712,0.18006019484762725,0.09888429511855747,0.37591373132047895,0.26903751802334913
Bulk 91,0.1752135051930753,0.06301573959492057,0.22506250913347745,0.40786583645723207,0.12884240962129476
Bulk 92,0.4536799661779138,0.16848640240768747,0.111489822637797,0.09138791427605139,0.17495589450055013
Bulk 93,0.01633865970705495,0.24228928332391675,0.13571921319042354,0.32471580162324326,0.2809370421553615
Bulk 94,0.31606945347787246,0.0,0.0830204701003708,0.6009100764217569,0.0
Bulk 95,0.2160774001601956,0.1305419148645141,0.019961120218805382,0.496352613200012,0.13706695155647292
Bulk 96,0.7695667858316919,0.030311955962839438,0.0,0.062457546387176745,0.13766371181829193
Bulk 97,0.6506338399959368,0.0744968877281932,0.0,0.0,0.2748692722758701
Bulk 98,0.3125487352890584,0.0914331313141889,0.20133442028498807,0.18512454254326313,0.20955917056850137
Bulk 99,0.3659826620248223,0.07275826616515892,0.09280240174715144,0.3941375930223216,0.0743190770405458
Bulk 100,0.06335435427862758,0.25544388109079447,0.06624592425608886,0.348982865371856,0.26597297500263306
Bulk 101,0.5413818251336965,0.07365090490125918,0.0,0.20480589840801353,0.18016137155703088
Bulk 102,0.02773045735047129,0.10856591786318598,0.10782022803798497,0.5906986996140383,0.1651846971343194
Bulk 103,0.0842632544183044,0.26554958351775243,0.09318415599805345,0.34083751488826425,0.21616549117762543
Bulk 104,0.23355529584878523,0.14250378962728288,0.0,0.30997321318106114,0.3139677013428708
Bulk 105,0.22679996393689758,0.17498473751346424,0.19925011418817207,0.18072215936783034,0.2182430249936357
Bulk 106,0.21294826628864108,0.1958587928369439,0.05761529195367122,0.4209088973993388,0.11266875152140485
Bulk 107,0.14522516827386248,0.1298210391108792,0.17979281130052535,0.4251957363256586,0.11996524498907432
Bulk 108,0.1417181914240233,0.18050749358883217,0.11031698668443833,0.29453524651124696,0.2729220817914594
Bulk 109,0.21826400023470255,0.15620481737298697,0.18500086786353148,0.291258519904259,0.14927179462452
Bulk 110,0.7051268153009558,0.008373625423844623,0.18832262368539116,0.061334032792153714,0.03684290279765481
Bulk 111,0.7087167130335442,0.10137875479320364,0.040557562174908204,0.0,0.14934696999834385
