,Ast,End,Mic,Neu,Oli
Bulk 0,0.09149103866346907,0.15949192621419286,0.1196587991401336,0.3975262626082896,0.23183197337391495
Bulk 1,0.2195962622614413,0.1510721951472577,0.0886671573084981,0.32098521687294657,0.21967916840985632
Bulk 2,0.04190558526890501,0.2841907315228767,0.0939577549528662,0.20591534261339392,0.3740305856419581
Bulk 3,0.16461009864266682,0.1380352489445562,0.15023857691831236,0.31413648963404844,0.2329795858604163
Bulk 4,0.7331362604011274,0.06533661829936324,0.0,0.0,0.20152712129950923
Bulk 5,0.15681713093474323,0.18404392557290886,0.048226417164816765,0.33633845074019497,0.2745740755873363
Bulk 6,0.4987560167980911,0.17057439924240783,0.0,0.20888632133357396,0.12178326262592704
Bulk 7,0.4257880719321256,0.1393275693448901,0.0,0.2104292637942579,0.22445509492872645
Bulk 8,0.1998709767126943,0.17462475531849522,0.14326497444046327,0.3208177657089291,0.16142152781941796
Bulk 9,0.3916843442227342,0.20477297771346628,0.0,0.11479892837332088,0.28874374969047856
Bulk 10,0.25876217142054514,0.05778545655151411,0.16911932046799497,0.48821715286209516,0.02611589869785067
Bulk 11,0.1544934837041198,0.11838185960545292,0.1642809978889722,0.37450150827047857,0.18834215053097655
Bulk 12,0.414743972406935,0.026121166086535114,0.0,0.3883861783715089,0.17074868313502098
Bulk 13,0.1273135085343702,0.22406782879821635,0.05250333759060945,0.31098522409022794,0.28513010098657593
Bulk 14,0.3460125148506634,0.11274895966572863,0.32211099872016363,0.07687243284041702,0.14225509392302732
Bulk 15,0.4214989731854135,0.0985356766061417,0.0,0.2525842214145419,0.2273811287939029
Bulk 16,0.22125397121401816,0.1232658977600443,0.11044972245450388,0.33416556735351727,0.21086484121791652
Bulk 17,0.6529237565881048,0.08490041038181464,0.0,0.0,0.26217583303008063
Bulk 18,0.2053664217870987,0.19464303827033544,0.06909580658943734,0.3017866939185225,0.22910803943460598
Bulk 19,0.4865724893417308,0.0,0.049289686010437775,0.46413782464783143,0.0
Bulk 20,0.06839044394424776,0.3097857010222643,0.03673538686047983,0.27652772583870344,0.30856074233430464
Bulk 21,0.29862126702726216,0.24378609968605622,0.0,0.16245020298621055,0.29514243030047116
Bulk 22,0.0,0.0,0.1354937291212662,0.7893053479186679,0.07520092296006593
Bulk 23,0.23937320854345406,0.22928283213514977,0.12274472814493814,0.2928247661554817,0.11577446502097642
Bulk 24,0.08196202920969946,0.22625129358179172,0.14162196954959339,0.32056098411865414,0.22960372354026135
Bulk 25,0.0,0.14985368866436963,0.06905830331785755,0.41483788636437763,0.3662501216533952
Bulk 26,0.19895855939432336,0.11379025877484202,0.0509690862758422,0.3631522453097648,0.2731298502452276
Bulk 27,0.12870104601100035,0.11017185843665234,0.29698100845134867,0.29907245250009296,0.16507363460090574
Bulk 28,0.20001584539581652,0.16175643417900906,0.16231591464058245,0.2953382596025645,0.1805735461820276
Bulk 29,0.6660650780040386,0.08046690749553236,0.0,0.025449805812097187,0.2280182086883319
Bulk 30,0.367490186889835,0.0995017101456339,0.015355966348841218,0.2633744853896377,0.254277651226052
Bulk 31,0.49119304896705096,0.16622753940544163,0.0,0.09420594183578009,0.2483734697917273
Bulk 32,0.20381738049190637,0.1645168630297767,0.1856000319209884,0.23742628251416167,0.20863944204316684
Bulk 33,0.19363539683674252,0.1750038523942385,0.04554596064052092,0.401815675830456,0.18399911429804208
Bulk 34,0.07304528641584399,0.23429442813241713,0.0762301586102024,0.3255450666674272,0.29088506017410914
Bulk 35,0.3537937283901318,0.16538300675724546,0.12175691025467,0.14039811310971856,0.2186682414882343
