,Ast,End,Mic,Neu,Oli
Bulk 0,0.27349137473547286,0.14232119204320193,0.12107362406272895,0.39571775584141783,0.06739605331717846
Bulk 1,0.4421676940201229,0.12084882293919894,0.10770567651783892,0.1727468922426919,0.1565309142801473
Bulk 2,0.3375075227655067,0.07903472886591596,0.12906365822844307,0.34740279734636464,0.10699129279376962
Bulk 3,0.08949756674882228,0.2505629645158526,0.10457973490711363,0.29512744482138886,0.2602322890068226
Bulk 4,0.5201680229225748,0.12187332872960031,0.0,0.1872427834710575,0.1707158648767674
Bulk 5,0.40777145863807546,0.0,0.0,0.5922285413619245,0.0
Bulk 6,0.5208948320044914,0.12827947739241108,0.0,0.10764472324917036,0.24318096735392722
Bulk 7,0.3224807119669939,0.1295047799661712,0.05598219891655483,0.23964366316242947,0.25238864598785055
Bulk 8,0.2966931985154294,0.15282253259188142,0.08291582985316763,0.25110109645280926,0.21646734258671235
Bulk 9,0.6218473206196146,0.08645014531857512,0.0,0.012257654321060586,0.2794448797407497
Bulk 10,0.07567863418761271,0.06518749634167353,0.059605171170573464,0.5178335965412448,0.28169510175889556
Bulk 11,0.19822190649997126,0.18402262432910801,0.0,0.3007881561490809,0.31696731302183984
Bulk 12,0.3460284134953989,0.16908296414475948,0.0,0.2324257194915457,0.25246290286829587
Bulk 13,0.06775308229630651,0.0,0.10550182915172665,0.7488429814044703,0.07790210714749668
Bulk 14,0.6287735998174306,0.0661842224617696,0.0,0.172433382430781,0.13260879529001882
Bulk 15,0.238232040186618,0.1509615699137914,0.15313535446601975,0.3220311794442729,0.13563985598929792
Bulk 16,0.23385429541566413,0.14043022591483248,0.12348051765731283,0.35816858115316846,0.14406637985902218
Bulk 17,0.4570388621865696,0.015923883158957465,0.3919386673907658,0.07015020282309047,0.06494838444061671
Bulk 18,0.5329977314393913,0.0,0.0,0.23025787830178904,0.23674439025881977
Bulk 19,0.14818542100005017,0.20553840055785436,0.06953752493484817,0.3466993787611454,0.2300392747461018
Bulk 20,0.0,0.1866019889113741,0.10520397230495349,0.4458662666459886,0.26232777213768377
Bulk 21,0.23559079838691746,0.21104216726803693,0.0,0.3289585936076796,0.2244084407373659
Bulk 22,0.20372821559121876,0.0,0.15927616560286512,0.5586571859487998,0.07833843285711634
Bulk 23,0.06004759360613157,0.17915129036778352,0.03196240907367455,0.4662087118851496,0.26262999506726065
Bulk 24,0.21933950810548963,0.16832203720525293,0.10174408412924953,0.3149538327457492,0.19564053781425866
Bulk 25,0.3217717209048091,0.07084796695822806,0.06718000626245073,0.37151680732164155,0.1686834985528706
Bulk 26,0.2744302932989267,0.1354995395813768,0.0545693839535497,0.21112847251674227,0.3243723106494044
Bulk 27,0.4104356600303359,0.06235343344121673,0.0,0.3606332623727524,0.16657764415569504
Bulk 28,0.15909083412410627,0.21227091330806008,0.06414319490854174,0.276444904941832,0.2880501527174601
Bulk 29,0.38919044072440895,0.16579878319792923,0.010355442122151495,0.14620561485008587,0.2884497191054244
Bulk 30,0.41056982853691804,0.07013044061184087,0.027601572376597026,0.3298563768403176,0.1618417816343266
Bulk 31,0.25659500663607804,0.13874354376628456,0.14259508961575423,0.257250713814401,0.2048156461674821
Bulk 32,0.017093121834787523,0.17733667645059834,0.19826259255701112,0.3143381722838875,0.29296943687371557
Bulk 33,0.006938023383295247,0.27154452363291964,0.07215006568329335,0.42929016507394696,0.2200772222265448
Bulk 34,0.26455301160234956,0.1779758018509742,0.0,0.3863961378035578,0.17107504874311835
Bulk 35,0.8056474856321328,0.0,0.0,0.058040690119818356,0.1363118242480488
Bulk 36,0.1513370698964735,0.20700671897341263,0.02940997482392356,0.35643624269509416,0.25580999361109624
Bulk 37,0.20684385781739256,0.17938678814645448,0.14611972632350215,0.22032801850442513,0.24732160920822568
Bulk 38,0.17661946796623068,0.17742461381240976,0.054820771863292185,0.3360629893559334,0.255072157002134
Bulk 39,0.061853948241473077,0.18631804428707038,0.02619074357881638,0.4325148024663091,0.2931224614263311
Bulk 40,0.12688867996525355,0.2748150536274827,0.001118329343622618,0.2316726711528239,0.3655052659108171
Bulk 41,0.2483220213491216,0.08900779706549189,0.23266597011458587,0.34777920503451276,0.08222500643628783
Bulk 42,0.13033459485252835,0.20056839578844124,0.06693060696811962,0.27625828168296546,0.32590812070794534
Bulk 43,0.14673675695204988,0.12580680701011296,0.14366136660662707,0.3969249457957014,0.18687012363550862
Bulk 44,0.13201829116990765,0.2245377341185828,0.058924571061534564,0.29964290898365953,0.2848764946663154
Bulk 45,0.6460101790504652,0.10399171650452586,0.0,0.10656443992272653,0.14343366452228237
Bulk 46,0.28763201845367115,0.15315315563779205,0.14462913135698713,0.27968921987440865,0.13489647467714092
Bulk 47,0.21253366902649062,0.1874995727921036,0.10000911249625562,0.2906351993305897,0.2093224463545605
Bulk 48,0.309362846626965,0.09914260950009383,0.16245344113686253,0.2681665851277376,0.1608745176083411
Bulk 49,0.12673771890596783,0.1683534452318206,0.08247338257359417,0.3721450317942861,0.25029042149433145
Bulk 50,0.12048470434633268,0.1497300213705538,0.14118978292304651,0.30957902614138727,0.27901646521867973
Bulk 51,0.2240086822931931,0.18259323223234775,0.08615190558920977,0.254494513077722,0.25275166680752736
Bulk 52,0.08475094406584856,0.23949294333814697,0.011392421236854192,0.33955477377012594,0.32480891758902425
Bulk 53,0.11031409736643984,0.26565386061902957,0.03751999844467236,0.2677120469753084,0.3187999965945497
Bulk 54,0.34380709331119674,0.16940049598468515,0.04732001521303446,0.3370116271905606,0.1024607683005231
Bulk 55,0.08742132097837331,0.19645584905375,0.10661655643897416,0.3148081742400396,0.29469809928886287
Bulk 56,0.3369308083630411,0.19304579513192816,0.07300647622472695,0.188450661419547,0.20856625886075672
Bulk 57,0.10485821764708299,0.19731673008165307,0.2681338375559118,0.33205120026060403,0.09764001445474822
Bulk 58,0.6508298975593173,0.10164472138943852,0.03892508182387103,0.14058073233047622,0.06801956689689694
Bulk 59,0.37686912878537043,0.08414771375617784,0.0,0.32405545818930326,0.2149276992691484
Bulk 60,0.0333081106993588,0.1637592375134811,0.11760452236420402,0.42834593225413087,0.25698219716882525
Bulk 61,0.43947662139111354,0.14586404819895268,0.020800794660901314,0.30549918994174313,0.0883593458072893
Bulk 62,0.36839423576938224,0.17150515856608936,0.0,0.21740336607557204,0.2426972395889564
Bulk 63,0.47265822458496565,0.10947396994276444,0.0,0.15631327957625557,0.26155452589601436
Bulk 64,0.23599418336253764,0.12112678501770224,0.14982131474146188,0.3535778959953242,0.1394798208829742
Bulk 65,0.6712428968031698,0.028284186587779456,0.0,0.14031637777889822,0.16015653883015238
Bulk 66,0.6700736142150577,0.0,0.0,0.05902157618250476,0.27090480960243757
Bulk 67,0.5527832227092616,0.0,0.0,0.18968812865944315,0.2575286486312953
Bulk 68,0.3317126426200335,0.1358550046877693,0.031201216670807733,0.32087187817990315,0.18035925784148618
Bulk 69,0.22008589086462083,0.09205010769389425,0.11477573217953897,0.42931696065031105,0.14377130861163484
Bulk 70,0.0,0.14674865494227268,0.06913863138736713,0.4952350800580303,0.2888776336123298
Bulk 71,0.2774908736964932,0.15759168679923968,0.0,0.2663363840203525,0.2985810554839147
Bulk 72,0.16449894504695442,0.23521116557641783,0.021207132473186233,0.32684294875284053,0.252239808150601
Bulk 73,0.2645332921108027,0.17223017863019427,0.0,0.2871896262053665,0.2760469030536367
Bulk 74,0.17919867114588922,0.12007501570364268,0.23841093500103802,0.3789198346736502,0.0833955434757798
Bulk 75,0.26487476158319356,0.1516981605045599,0.14415779343791915,0.3368873117965967,0.10238197267773068
Bulk 76,0.07345365376909976,0.18105023517046975,0.07869535566046143,0.48347104770408117,0.18332970769588783
Bulk 77,0.6568376555185168,0.07071885080370321,0.0,0.0,0.27244349367778004
Bulk 78,0.509683191330576,0.06625930559539557,0.0,0.1508854773424701,0.2731720257315584
Bulk 79,0.2106781907298084,0.1685049202854636,0.05736753741917352,0.41955613237722533,0.14389321918832917
Bulk 80,0.19327209392211525,0.24539403035188112,0.02584772022323539,0.19259770794701073,0.3428884475557575
Bulk 81,0.4156668496666298,0.12215270749418855,0.0,0.1958379733409324,0.2663424694982492
Bulk 82,0.8240933472164929,0.0,0.0,0.0,0.17590665278350714
Bulk 83,0.11242301230703071,0.21635602618703112,0.11049841930514293,0.3523244421166314,0.20839810008416382
Bulk 84,0.30684924643324296,0.07423251249018464,0.0,0.5290617532838907,0.08985648779268168
Bulk 85,0.09486646897011654,0.09011191028123341,0.12701754382459976,0.4642168724996051,0.22378720442444522
Bulk 86,0.07938533008143052,0.25502653959407695,0.039148302426510656,0.3165754293541335,0.3098643985438484
Bulk 87,0.4335725386412677,0.08503737582554355,0.0,0.36076617740933153,0.12062390812385725
Bulk 88,0.09794914158536172,0.22181368897126943,0.0,0.3554564511870129,0.324780718256356
Bulk 89,0.20932907591417968,0.165984132673127,0.0,0.3659913498538561,0.2586954415588374
Bulk 90,0.15486808625424894,0.2029187625297243,0.05254894592752274,0.3535767807011986,0.2360874245873054
Bulk 91,0.4490144622847825,0.0687746173437316,0.0,0.31584779850989236,0.16636312186159358
Bulk 92,0.5193153770081368,0.08497965398487486,0.0,0.14304625118924558,0.2526587178177427
