,Ast,End,Mic,Neu,Oli
Bulk 0,0.2985056915576953,0.1253181343912823,0.0863720118397308,0.4898041622112916,0.0
Bulk 1,0.47587776137360455,0.0,0.0,0.5241222386263954,0.0
Bulk 2,0.1475808851780396,0.14487464775883616,0.0,0.0,0.7075444670631242
Bulk 3,0.20370987969391832,0.0,0.23084662003233533,0.5654435002737463,0.0
Bulk 4,0.0,0.22228178920718855,0.0,0.704787210026624,0.07293100076618736
Bulk 5,0.0,0.5061195989008032,0.0,0.06846979566608796,0.4254106054331088
Bulk 6,0.0,0.4591610293476559,0.0,0.16600519089299878,0.37483377975934523
Bulk 7,0.0,0.0,0.06516526349364647,0.9028717005427621,0.03196303596359128
Bulk 8,0.0,0.06055013816313194,0.0,0.36486401531282253,0.5745858465240455
Bulk 9,0.0,0.15710540707314707,0.1724647343975722,0.3449142719785202,0.32551558655076046
Bulk 10,0.7993158811483599,0.14410346481378034,0.0,0.0,0.056580654037859675
Bulk 11,0.0,0.02647691214267013,0.03002214878406208,0.7351310619240474,0.2083698771492204
Bulk 12,0.30280058309122415,0.16802811098021028,0.0,0.0,0.5291713059285655
Bulk 13,0.03506829610302324,0.1495101355423491,0.0,0.0,0.8154215683546278
Bulk 14,0.23264277687571902,0.48316725282638184,0.0,0.12212642906672952,0.16206354123116964
Bulk 15,0.0,0.0006892577706454337,0.05322116618305469,0.0,0.9460895760463
Bulk 16,0.0,0.0,0.0,0.958476773471132,0.04152322652886795
Bulk 17,0.9763598245592886,0.0,0.0,0.023640175440711297,0.0
Bulk 18,0.20331139274886126,0.20815816012408028,0.48005321201827844,0.0,0.10847723510877999
Bulk 19,0.0,0.4235028057923644,0.10898085852298643,0.3200063374452863,0.14750999823936306
Bulk 20,0.0,0.036167530493979576,0.0,0.0,0.9638324695060204
Bulk 21,0.5089085955198164,0.4854230291208036,0.0,0.005668375359380089,0.0
Bulk 22,0.0,0.8658054257542226,0.03439767969309743,0.08903013387455255,0.010766760678127252
Bulk 23,0.0,0.9011048960953643,0.0,0.0,0.09889510390463578
Bulk 24,0.0,0.10292592147638321,0.0,0.40373780916007973,0.4933362693635369
Bulk 25,0.0,0.0,0.03113072948885533,0.8509201120623244,0.11794915844882027
Bulk 26,0.18819880572485098,0.042172496867747766,0.0,0.0,0.7696286974074013
Bulk 27,0.0,0.14600819400455298,0.1986532029664055,0.5557659057675097,0.09957269726153187
Bulk 28,0.2603595429531416,0.06435851053010455,0.6752819465167539,0.0,0.0
Bulk 29,0.7130989521515552,0.0,0.28690104784844483,0.0,0.0
Bulk 30,0.0,0.49680217979907054,0.18989276086212373,0.0,0.3133050593388057
Bulk 31,0.8235957044545137,0.0,0.07307072646885217,0.10032580779756432,0.0030077612790697273
Bulk 32,0.5818492108784646,0.0,0.0,0.4181507891215353,0.0
Bulk 33,0.0,0.5835596644029791,0.061319667254953865,0.0,0.35512066834206696
Bulk 34,0.0,0.2901058175877956,0.1700514515759638,0.45238906958887,0.08745366124737076
Bulk 35,0.8469406379309509,0.05586012804399315,0.0,0.09719923402505584,0.0
Bulk 36,0.0,0.13217892056751906,0.0,0.784401464634945,0.08341961479753589
Bulk 37,0.0,0.0,0.0,1.0,0.0
