,Ast,End,Mic,Neu,Oli
Bulk 0,0.0,0.14476805227711,0.0,0.37783169609577755,0.47740025162711247
Bulk 1,0.6889463443760612,0.0,0.0,0.0,0.3110536556239388
Bulk 2,0.8513936846001887,0.0,0.0,0.14860631539981128,0.0
Bulk 3,0.5903018233132687,0.4096981766867313,0.0,0.0,0.0
Bulk 4,0.0,0.1486169972089882,0.22000542180625793,0.494319856686232,0.1370577242985218
Bulk 5,0.0,0.1430529956843969,0.12299379786000916,0.5863882947672278,0.14756491168836622
Bulk 6,0.44604782722980113,0.0,0.0164956530299482,0.2840240051132741,0.2534325146269766
Bulk 7,0.45386155379902765,0.0,0.0,0.5461384462009724,0.0
Bulk 8,0.2539473524073207,0.0,0.7460526475926792,0.0,0.0
Bulk 9,0.0,0.2898186977678825,0.004771610598644786,0.09762098777177938,0.6077887038616933
Bulk 10,0.15414228872835767,0.2114841710631553,0.029839734072104725,0.42278365057061673,0.18175015556576568
Bulk 11,0.8687637157882862,0.0,0.0,0.1312362842117138,0.0
Bulk 12,0.0,0.7650040390252283,0.0,0.0035054767100627013,0.23149048426470892
Bulk 13,0.0,0.02068277450444704,0.46521674032995397,0.43113171330791394,0.08296877185768496
Bulk 14,0.0,0.10021967159695164,0.27248553989925667,0.6272947885037917,0.0
Bulk 15,0.37651927554377107,0.3950070509635092,0.0,0.0,0.22847367349271963
Bulk 16,0.0,0.1421789083719805,0.0,0.0,0.8578210916280196
Bulk 17,0.0,0.06206579025773415,0.0,0.7194202712151934,0.2185139385270726
Bulk 18,0.09917969850747466,0.9008203014925253,0.0,0.0,0.0
Bulk 19,0.8243665033550498,0.0,0.1756334966449501,0.0,0.0
Bulk 20,0.0,0.1331253091285407,0.293008397805314,0.0,0.5738662930661453
Bulk 21,0.2580291718070148,0.2651796879334519,0.0,0.4767911402595333,0.0
Bulk 22,0.23778121373940017,0.13488762278948532,0.0,0.6273311634711145,0.0
Bulk 23,0.4280597957503102,0.5719402042496898,0.0,0.0,0.0
Bulk 24,0.1637818650206733,0.44136737065098575,0.0,0.0,0.394850764328341
Bulk 25,0.3345093378881014,0.36209021008495273,0.0,0.3034004520269458,0.0
Bulk 26,0.0,0.029465627490881934,0.4686937115536337,0.15594683848567792,0.3458938224698064
Bulk 27,0.0,0.028919020066586955,0.0,0.9275925277217034,0.04348845221170962
Bulk 28,0.40765270879893345,0.4909148128441949,0.0,0.0,0.10143247835687164
Bulk 29,0.0,0.022447457837722486,0.0,0.8649828628998139,0.11256967926246368
Bulk 30,0.22726333993612413,0.0,0.4959454354699749,0.276791224593901,0.0
Bulk 31,0.0,0.8532807246716959,0.0,0.0028893162270612893,0.14382995910124285
Bulk 32,0.5557343700234945,0.44426562997650554,0.0,0.0,0.0
Bulk 33,0.0,0.0,0.0,0.9783259876193574,0.021674012380642614
Bulk 34,0.0,0.12633927175850734,0.0,0.8736607282414927,0.0
Bulk 35,0.0,0.545133378248432,0.20578375372294386,0.249082868028624,0.0
Bulk 36,0.11847374422768633,0.19917954019755668,0.10396374039057149,0.35408998423289967,0.22429299095128585
