,Ast,End,Mic,Neu,Oli
Bulk 0,0.0,0.0,0.0,0.0,1.0
Bulk 1,0.2148093678776106,0.5926179592399096,0.0,0.19257267288247987,0.0
Bulk 2,0.04840983296769474,0.0,0.08203157850037295,0.3621883758593568,0.5073702126725755
Bulk 3,0.0,0.4378330785082386,0.0,0.5621669214917615,0.0
Bulk 4,0.0,0.11962323435107008,0.01252312545344747,0.8678536401954824,0.0
Bulk 5,0.0,0.3135762546592042,0.0,0.0,0.6864237453407958
Bulk 6,0.0488613589769902,0.056361050747359615,0.1531416824563172,0.6332788423752707,0.1083570654440624
Bulk 7,0.5800845381742569,0.0,0.0,0.0033166263676204523,0.4165988354581226
Bulk 8,0.0,0.008121726793336989,0.0,0.9712018010055363,0.020676472201126582
Bulk 9,0.0,0.5580674958103462,0.31444593796545883,0.12748656622419505,0.0
Bulk 10,0.0,0.0,0.04123782978878414,0.0,0.9587621702112158
Bulk 11,0.7690081650397788,0.0,0.23099183496022133,0.0,0.0
Bulk 12,0.0,0.024537497275570933,0.0,0.0,0.9754625027244291
Bulk 13,0.0,0.8993966142463378,0.0,0.10060338575366232,0.0
Bulk 14,0.6855163018676207,0.0,0.0,0.31448369813237936,0.0
Bulk 15,0.21921286823904176,0.48545314865935596,0.0,0.25428226362145845,0.04105171948014389
Bulk 16,0.0,0.061955648547017524,0.8404742669023875,0.0,0.09757008455059497
Bulk 17,0.0,0.18791952485550506,0.18166224650959234,0.2858650711338977,0.344553157501005
Bulk 18,0.0,0.017289821154435437,0.0,0.10850083719676445,0.8742093416488002
Bulk 19,0.0,0.0,0.6417238884377393,0.15973883083776017,0.19853728072450058
Bulk 20,0.0,0.0,0.0497525786846148,0.8893665545612885,0.06088086675409663
Bulk 21,0.019372263210838375,0.4274065154413404,0.0,0.29210794858360556,0.2611132727642156
Bulk 22,0.7296819906866036,0.20691004045659683,0.0,0.06340796885679967,0.0
Bulk 23,0.0,0.0,0.0,0.9848584467899874,0.015141553210012723
Bulk 24,0.9709765406615299,0.0,0.0,0.02902345933847015,0.0
Bulk 25,0.0,0.4130298860561721,0.01883902745986508,0.5502167498503534,0.017914336633609616
Bulk 26,0.13835124490396783,0.08038445198971528,0.0,0.5143471509005972,0.26691715220571965
Bulk 27,0.0,0.0,0.0,0.0,1.0
Bulk 28,0.9974441223079916,0.0,0.0,0.0025558776920083814,0.0
Bulk 29,0.0,0.1349793546587555,0.0,0.4555370494065941,0.40948359593465045
Bulk 30,0.0,0.3064460397739705,0.15388677883539184,0.19353854075168975,0.346128640638948
Bulk 31,0.3936743458279317,0.558516605381194,0.0,0.0,0.04780904879087432
Bulk 32,0.9165924434597836,0.0,0.0,0.08340755654021649,0.0
Bulk 33,0.0,0.0,0.18105843345105657,0.0,0.8189415665489435
Bulk 34,0.6927600060262323,0.0,0.0,0.3072399939737676,0.0
Bulk 35,0.7967717622120175,0.0,0.0,0.20322823778798255,0.0
Bulk 36,0.1587286421864052,0.10457004293755148,0.17575199066128674,0.5609493242147567,0.0
Bulk 37,0.9854737369105356,0.0,0.0,0.014526263089464435,0.0
Bulk 38,0.9299784282920475,0.0,0.0,0.07002157170795262,0.0
Bulk 39,0.0,0.736776535757085,0.0,0.02611700008184123,0.2371064641610738
Bulk 40,0.0,0.1741604775348607,0.09398657232008083,0.7257288476785717,0.006124102466486684
Bulk 41,0.0,0.07032475489017953,0.0,0.9296752451098206,0.0
Bulk 42,0.0,0.27811723023158186,0.007239036562962693,0.7146437332054554,0.0
Bulk 43,0.0,0.018032657416016305,0.30046092361933696,0.4913574934761106,0.1901489254885362
Bulk 44,0.20590765822063115,0.44422787212480913,0.3498644696545598,0.0,0.0
Bulk 45,0.0,0.4522887983254353,0.0,0.08665486167416295,0.46105634000040174
Bulk 46,0.0,0.0,0.35589069021353753,0.0,0.6441093097864624
Bulk 47,1.0,0.0,0.0,0.0,0.0
Bulk 48,0.05464416628725333,0.1174711723502022,0.8278846613625445,0.0,0.0
Bulk 49,0.0,0.0011509536696406566,0.04863459361548162,0.7228672008215308,0.2273472518933469
Bulk 50,0.7235763022640583,0.03653234231397231,0.0,0.23989135542196946,0.0
Bulk 51,0.6446512495450917,0.23328642399789992,0.0,0.12206232645700839,0.0
Bulk 52,0.5787930432940894,0.0,0.0,0.4212069567059107,0.0
Bulk 53,0.39876606728225633,0.0,0.011032230807682057,0.5902017019100616,0.0
Bulk 54,0.2525751137510612,0.19934273015194673,0.0,0.0,0.5480821560969921
Bulk 55,0.7195963451470698,0.0,0.0,0.2804036548529302,0.0
Bulk 56,0.31413011653367756,0.0,0.0,0.6858698834663224,0.0
Bulk 57,0.9652018949626676,0.0,0.03479810503733238,0.0,0.0
Bulk 58,0.0,0.6333949584452718,0.36660504155472823,0.0,0.0
Bulk 59,0.576854844754425,0.20410619817278147,0.048324378971871446,0.0,0.17071457810092208
Bulk 60,0.0,0.4822977061329576,0.0,0.27670066403229965,0.24100162983474271
Bulk 61,0.6921271561736074,0.19670118144330553,0.0,0.0004571090064208585,0.11071455337666618
Bulk 62,0.0,0.1008333450331606,0.0,0.8761166286806391,0.02305002628620026
Bulk 63,0.11529260106121463,0.04469222609092122,0.030373262532628925,0.7741771400790902,0.03546477023614501
Bulk 64,0.0,0.4983957296437399,0.0,0.0,0.5016042703562601
Bulk 65,0.20531996415042003,0.2870081663382695,0.0,0.34963372693104405,0.15803814258026644
Bulk 66,0.029368641391078122,0.9055288062420238,0.0,0.06510255236689792,0.0
Bulk 67,0.4771802720257887,0.0,0.032521955744867985,0.0,0.49029777222934334
Bulk 68,0.43097651857020974,0.0,0.5690234814297903,0.0,0.0
Bulk 69,0.0,0.006352652021373487,0.0,0.959605171366328,0.034042176612298615
Bulk 70,0.5295603013205951,0.0,0.0,0.47043969867940494,0.0
Bulk 71,0.08007244450187889,0.2179403074966416,0.0,0.6645383943379557,0.03744885366352362
Bulk 72,0.0,0.05397824346785208,0.0,0.9224365780683422,0.023585178463805735
Bulk 73,0.33955021043528905,0.05966790797225946,0.005849253292035646,0.3196319640884074,0.27530066421200844
