Mixture	Neu	Oli	Ast	Mic	End	P-value	Correlation	RMSE
X47_120416_1	0.449295695571402	0.221498164520245	0.118821890684485	0.142500844603822	0.0678834046200463	0	0.568487628149708	0.824972733943284
X565_120517_1	0.40449693401038	0.211925212363317	0.309950292888911	0.0467325548115467	0.0268950059258453	0	0.721361001153829	0.693402024251603
X632_120524_1	0.276620453596345	0.279730667956797	0.224093288669811	0.184371807312068	0.0351837824649796	0	0.664376995530109	0.747692880788913
X274_120430_1	0.270490493643374	0.178056831861473	0.23480308290586	0.27130227542856	0.0453473161607335	0	0.669989471118024	0.740816896278753
X434_120507_1	0.349901711550636	0.183099344001336	0.252848435829386	0.176510044145044	0.0376404644735975	0	0.675673646887924	0.736097564455356
X74_120417_1	0.617000478225786	0.0930821955545931	0.176157920438019	0.0783801030750604	0.0353793027065418	0	0.552448768459313	0.832089509611444
X473_120514_1	0.405474630253295	0.18877474167535	0.2313845214471	0.153918974652784	0.0204471319714717	0	0.628071712465621	0.776542755460862
X541_120516_1	0.388491080001321	0.135940641027778	0.283304516085133	0.152589593589076	0.0396741692966921	0	0.700835888576571	0.712810700130057
X666_120530_1	0.344918274811087	0.169013967964727	0.185542654582484	0.251432878766895	0.0490922238748072	0	0.65004080726379	0.760832077044104
X25_120411_1	0.506077376802564	0.0709802225408669	0.154015009908074	0.203247239777779	0.0656801509707171	0	0.517906116997331	0.85354554477214
X626_120524_1	0.445117730460681	0.149863387617456	0.286661136275315	0.077008137155699	0.0413496084908488	0	0.707873652706778	0.706255104317729
X403_120503_1	0.345836055875179	0.154637103031657	0.257743882689368	0.177481829326969	0.0643011290768266	0	0.678465279332669	0.733448538725882
X494_120515_1	0.22639981191952	0.419034519010321	0.123945910331589	0.136369343688164	0.0942504150504068	0	0.641846788372689	0.787827308929996
X722_120531_1	0.567082520483252	0.114200677576271	0.202834362669676	0.0505823359996942	0.0653001032711072	0	0.622568162022795	0.780936157464199
X547_120516_1	0.531992550316351	0.195895402793794	0.135466538673075	0.102261326753848	0.0343841814629316	0	0.5106852036659	0.857135178606286
X559_120517_1	0.585936207581774	0.184002886722612	0.130864234756422	0.0904111783240118	0.00878549261518008	0	0.511285427685322	0.857014510446698
X32_120416_1	0.52680311364356	0.10734659814903	0.291698370209653	0.0386890240446608	0.0354628939530957	0	0.679361642226831	0.735184870251751
X502_120515_1	0.613754700005708	0.122901789118316	0.107812887073103	0.154820141036523	0.00071048276635048	0	0.499416795279699	0.864109659349374
X702_120605_1	0.544709758871161	0.231422469078111	0.189766088278369	0.00327604119798653	0.0308256425743721	0	0.610158884577472	0.791068540917459
X375_120502_1	0.273315505063439	0.147266798102555	0.224549440774772	0.249056586572759	0.105811669486474	0	0.689345562777329	0.725957034614892
X280_120430_1	0.427880560800355	0.114217658505491	0.245188350403507	0.135808093758486	0.0769053365321618	0	0.638943385683819	0.767636397478593
X596_120522_1	0.672580758614295	0.16357646363044	0.065696423560221	0.0778470652257763	0.0202992889692687	0	0.440241689843334	0.896489102327585
X662_120530_1	0.439283358023575	0.220794584754199	0.205691407972964	0.0696656332460622	0.0645650160031992	0	0.640363305660283	0.768788161175882
X663_120530_1	0.443580909680063	0.151899239273493	0.231716285918078	0.0801446379591936	0.0926589271691722	0	0.709211260674624	0.710089616595784
X399_120503_1	0.54910797488431	0.188349532188782	0.200648290860099	0.0155127384591318	0.0463814636076774	0	0.6016567224211	0.796946800106977
X266_120430_1	0.408970162399739	0.203193794460009	0.188235309519851	0.199448821077137	0.000151912543264262	0	0.669302729865363	0.745438211927498
X595_120522_1	0.426935219988517	0.206624081910371	0.20091074567385	0.0865515151184566	0.0789784373088052	0	0.644381866421742	0.766482410879241
X510_120515_1	0.341043387813536	0.314752067388153	0.19315514983992	0.080990986434856	0.0700584085235349	0	0.60605845093218	0.795639640214132
X384_120503_1	0.31612325669822	0.305451686828111	0.236498459151583	0.110918833262233	0.0310077640598532	0	0.677544259979109	0.73674730367539
X426_120507_1	0.630763769437432	0.156755660139837	0.192067393900873	0.00809376146360018	0.012319415058258	0	0.576700356674941	0.815707727571677
X516_120515_1	0.520287303932575	0.179504895613557	0.207980055083861	0.0569306083165119	0.0352971370534947	0	0.624229040956392	0.779818470512893
X206_120424_1	0.5357638620382	0.198571330677354	0.194179860922782	0.0222450909900749	0.049239855371589	0	0.638008625101514	0.770406713182314
X664_120530_1	0.464756776416742	0.122912547497126	0.162713555397581	0.184257420256664	0.0653597004318873	0	0.643807871819065	0.768630847412935
X332_120501_1	0.618425919129117	0.115402300504215	0.164712243861003	0.101459536505665	0	0	0.561613915547704	0.825468260764904
X430_120507_1	0.596517093799609	0.167579697319569	0.0822430999293939	0.0970052278806401	0.0566548810707876	0	0.511987268409046	0.85715841974425
X83_120417_1	0.442142055205731	0.06729851935002	0.165020543438866	0.258743668395105	0.0667952136102785	0	0.528079993575211	0.847660495536029
X136_120419_1	0.486409792048558	0.130208756726916	0.167633443914102	0.148896492334812	0.0668515149756121	0	0.558290917807914	0.827147976297022
X54_120417_1	0.427976791425946	0.140536982525882	0.285901593176014	0.0987853473995279	0.0467992854726302	0	0.700732544032555	0.713119001246637
X718_120531_1	0.422254239264009	0.103629998090203	0.169200412324974	0.280145461371046	0.0247698889497676	0	0.617062495582014	0.785084621580854
X528_120515_1	0.516639165155555	0.128985879328906	0.17771369660062	0.145785880822025	0.0308753780928939	0	0.605106650559256	0.794347129161764
X356_120501_1	0.641583764870652	0.0696090208019477	0.181823256110699	0.104415387728602	0.00256857048809917	0	0.595721690274904	0.801407130868916
X532_120516_1	0.236863366250798	0.325407989223213	0.313789982391674	0.102615481466972	0.0213231806673424	0	0.675783002952437	0.738866002990188
X588_120522_1	0.460835467885351	0.158373370002764	0.233632463842196	0.114314576669108	0.0328441216005804	0	0.65411454540406	0.755181010789357
X380_120503_1	0.218375501745775	0.11948334418151	0.31868517483846	0.343455979234256	0	0	0.634026572259687	0.791647198394935
X252_120426_1	0.375013321551543	0.161952029710078	0.214948436647012	0.210938066101078	0.0371481459902886	0	0.678380171067075	0.735459331540716
X631_120524_1	0.575061668140656	0.131927122161876	0.168126256531292	0.0988100267863338	0.026074926379842	0	0.55957586775085	0.826514878247938
X304_120430_1	0.33485723076386	0.168080442904503	0.269782131327123	0.183029529757776	0.0442506652467377	0	0.700257317303758	0.713129542121594
X693_120605_1	0.604897906701006	0.0909364696232656	0.155935441004482	0.146811376395924	0.00141880627532142	0	0.531166768566724	0.846211115652868
X498_120515_1	0.521858100068456	0.158681980864883	0.133303588234588	0.174920059915157	0.0112362709169165	0	0.529114345363609	0.845916593610983
X354_120501_2	0.506408117083673	0.133828222748438	0.149055425118828	0.135354951165274	0.0753532838837885	0	0.628850480703901	0.781663165253874
X368_120502_2	0.496442667967899	0.0917648222282224	0.214312016766353	0.196141918941495	0.00133857409603045	0	0.66556115525832	0.745022817368643
X452_120507_2	0.462837822230817	0.26831614107445	0.170884930209355	0.0345769350502774	0.0633841714350998	0	0.658367923040393	0.761349857281882
X166_120423_2	0.328835093103111	0.165911418581934	0.227190413244557	0.230869592029419	0.0471934830409799	0	0.691934636109808	0.722716688987235
X590_120522_2	0.425540919338255	0.124249495177124	0.215062263286604	0.174720493706258	0.0604268284917588	0	0.633541942122296	0.771986031948216
X28_120411_2	0.524127281501279	0.119808519108982	0.192205998313298	0.157582831860506	0.00627536921593474	0	0.580747156818146	0.812384616357144
X500_120515_2	0.0380449863847016	0.112677076304813	0.399401754183543	0.449876183126942	0	0	0.832455141262753	0.572571028147232
X284_120430_2	0.296777610879983	0.141998839633139	0.303001143165794	0.258222406321084	0	0	0.734939047347286	0.678603149981715
X524_120515_2	0.480731544063024	0.13342389847267	0.265872017501073	0.0864740982057608	0.0334984417574724	0	0.691555814527621	0.721793791206998
X684_120604_2	0.428832786483992	0.165733188244402	0.227714270555997	0.129041408285664	0.0486783464299457	0	0.677051836805833	0.736484600151809
X238_120426_2	0.282171619277431	0.159861776406991	0.323047017044545	0.174862430645477	0.0600571566255555	0	0.781207945978596	0.625456464477359
X550_120517_2	0.288503465325424	0.236815148864289	0.18224976426185	0.236963729972937	0.0554678915755008	0	0.706310917994926	0.720451677765451
X647_120529_2	0.496967292376689	0.0669260219195975	0.266001776962587	0.130782991950806	0.0393219167903197	0	0.667040215555206	0.744718633838829
X634_120524_2	0.609284548795136	0.193923343909787	0.140899132764359	0.0169018661629821	0.0389911083677363	0	0.581292231481784	0.812581041049044
X602_120523_2	0.424249003445737	0.208237627171504	0.210472318299139	0.131296568225824	0.0257444828577959	0	0.673929073809476	0.740800998448419
X551_120517_2	0.520921750843886	0.115637226749899	0.185391080562029	0.139645702811112	0.0384042390330738	0	0.599662613040729	0.798131248788543
X653_120529_2	0.447138585657592	0.132170618913276	0.266160219433598	0.149017394199572	0.00551318179596229	0	0.726587532159788	0.687419140113523
X30_120416_2	0.501471691459468	0.147636077526716	0.198753661794648	0.147628115851169	0.00451045336800001	0	0.606201517824403	0.793345546641765
X572_120521_2	0.193343799376597	0.356738844590738	0.213169584242567	0.21774822052006	0.0189995512700385	0	0.620836118178297	0.782145189551418
X466_120514_2	0.410212228031592	0.130171816804967	0.185360046083527	0.191060588073094	0.0831953210068212	0	0.648057357461844	0.763549601937624
X669_120530_2	0.372973340288499	0.173116793960863	0.378869389686985	0.0747850452906868	0.000255430772965583	0	0.814687131006513	0.585234575435547
X444_120507_2	0.268971503865299	0.203456291119077	0.289668335298867	0.176485662888244	0.0614182068285125	0	0.773460476458537	0.637746851475356
X405_120503_2	0.574118246185073	0.140002266866481	0.181265505315703	0.0961126806735871	0.00850130095915527	0	0.508851160749352	0.862489824127842
X680_120604_2	0.28973307472304	0.327772372770588	0.283888354456217	0.01037419697824	0.0882320010719149	0	0.74394176634915	0.673801184983694
X456_120507_2	0.30593518249869	0.269077831512112	0.289250807077656	0.117364179679162	0.0183719992323808	0	0.78250349078623	0.628949659245235
X154_120423_2	0.320633273716377	0.18778880331617	0.289772559049641	0.165087566203252	0.0367177977145602	0	0.769005143199921	0.642122286374129
X122_120418_2	0.427337268179115	0.138401673038698	0.198681273204112	0.231500531753173	0.00407925382490203	0	0.721708747146723	0.698552469817109
X591_120522_2	0.543955754803637	0.133199400317102	0.248002923991822	0.0705428994997827	0.00429902138765721	0	0.661125681035222	0.749575606907361
X254_120426_2	0.220433996288429	0.178909475677808	0.255623155649672	0.286170446733803	0.0588629256502873	0	0.72125521202203	0.692501933319459
X629_120524_2	0.267936313239177	0.209395945495656	0.235220813224027	0.28744692804114	0	0	0.73073432036685	0.684639753715565
X80_120417_2	0.415207453107698	0.0745356870481065	0.179102970663025	0.309270327822201	0.0218835613589693	0	0.595276412518028	0.80123733512974
X713_120531_2	0.446921702719831	0.107425836993584	0.207674701998162	0.185639929370324	0.0523378289180988	0	0.59936128562757	0.798392211855635
X126_120419_2	0.394445871977158	0.125310286820596	0.194078547401668	0.280958144547488	0.00520714925309039	0	0.695620228254088	0.720475127563801
X638_120524_2	0.414308189195458	0.172912248121619	0.204917885721844	0.152840820130582	0.0550208568304964	0	0.694659922430304	0.725063178759362
X540_120516_2	0.215809816339655	0.268062125332016	0.160879296259619	0.247514351198803	0.107734410869907	0	0.676795278295916	0.750673593014438
X77_120417_2	0.29994655212548	0.144342008381289	0.19669296850223	0.30408594614969	0.0549325248413105	0	0.642856936056404	0.764493326568194
X296_120430_2	0.584452778275021	0.12053144353753	0.167541616344035	0.082011305735642	0.0454628561077732	0	0.613153563677933	0.789018233115998
X141_120419_2	0.474306989765135	0.155257939303067	0.152866788167354	0.211227793266359	0.00634048949808414	0	0.564352922398111	0.82304836582457
X507_120515_2	0.114065375847362	0.268722209287825	0.318448743125029	0.289066797236587	0.00969687450319684	0	0.833365094358295	0.556522702485593
X544_120516_2	0.186985420059311	0.175074412146653	0.266648446472577	0.290355652869183	0.0809360684522764	0	0.774862422179821	0.636519836405529
X580_120521_2	0.355003819672113	0.228034937724867	0.229021832649652	0.149636025185922	0.0383033847674464	0	0.783307300107696	0.642513960769813
X12_120410_2	0.304187301324114	0.158002074928294	0.224455523798821	0.213284426183553	0.100070673765217	0	0.714499138396347	0.705487229356329
X113_120418_2	0.510305290345423	0.084933556643368	0.119895765055234	0.231356797806238	0.0535085901497366	0	0.504611090645972	0.860835552157938
X449_120507_2	0.461472725579449	0.12703513979348	0.253040645988022	0.154731850730997	0.0037196379080516	0	0.604383039275707	0.798993111323829
X191_120424_2	0.365144356914078	0.0385327544901347	0.176836000291073	0.330718590944649	0.088768297360065	0	0.592286267870023	0.80321410826629
X575_120521_2	0.523589595769812	0.184115247104132	0.165641208339315	0.104135294824204	0.022518653962537	0	0.584421540292503	0.809613919740026
X220_120425_2	0.567529414344376	0.157838822315031	0.140347709206826	0.134284054133768	0	0	0.530083474897385	0.845545696672059
X482_120514_2	0.338484365067784	0.100065370687497	0.265209928370306	0.253681538180588	0.0425587976938245	0	0.702984142426894	0.709998023375532
X724_120605_2	0.142985888198162	0.236753215512548	0.370146867393992	0.250114028895298	0	0	0.831322676148665	0.55909180277314
X673_120530_2	0.412618675548584	0.210373360952907	0.24784818264764	0.118461587674398	0.0106981931764703	0	0.736653592387802	0.680863627873725
X285_120430_2	0.501669578518733	0.13996733149081	0.164398944789267	0.182890839434074	0.0110733057671162	0	0.617336215136786	0.785837635378524
X138_120419_2	0.531612431749559	0.116013632097541	0.110254747108473	0.242119189044426	0	0	0.497507400717041	0.865334911037825
X633_120524_2	0.333685564217187	0.22353806082352	0.233890600646383	0.157462932855281	0.0514228414576295	0	0.685917791704292	0.729079902494085
X129_120419_2	0.39229290922297	0.1442896642306	0.254641925880383	0.17556995245307	0.0332055482129768	0	0.598991143733154	0.802287943732754
X604_120523_2	0.50359406850022	0.191019754469074	0.159019805187178	0.106712489551037	0.0396538822924911	0	0.637313505271695	0.774463569097769
X45_120416_2	0.314933349143492	0.16011189140957	0.24718983436579	0.238117961422081	0.0396469636590671	0	0.705461875054939	0.708570289042427
X299_120430_2	0.305865502268091	0.167056537891323	0.272288933487211	0.211214636694016	0.0435743896593583	0	0.771243773721632	0.640935580856644
X203_120424_2	0.329115965722147	0.282900417081027	0.286254389882733	0.0451762700812719	0.0565529572328219	0	0.776858963276527	0.638200617554499
X513_120515_2	0.502888383036584	0.162257332201902	0.255199786712908	0.0736910777098039	0.00596342033880188	0	0.712063770904441	0.702783901574469
X131_120419_2	0.406006932154227	0.153003580063314	0.177330523307852	0.204286785521274	0.0593721789533327	0	0.658785099631957	0.756142269722642
X418_120507_2	0.400497465536383	0.208898447043737	0.265691156053747	0.0156646013224346	0.109248330043699	0	0.756139053205702	0.663829241223637
X378_120503_2	0.427375925789483	0.115340674050182	0.240073447436911	0.124051722738553	0.0931582299848709	0	0.739789670134117	0.680087416281258
X39_120416_2	0.441784780463151	0.0717721481221293	0.197275029841393	0.223470343307016	0.0656976982663105	0	0.605336451136626	0.793650258733795
X300_120430_2	0.451888062570449	0.199915972059837	0.110724392178944	0.172982960327082	0.0644886128636884	0	0.553626010426361	0.833635302806678
X02_120405_2	0.565931498632877	0.154378731424029	0.091489019080138	0.166239433684628	0.0219613171783284	0	0.488731615191914	0.869722853604243
X534_120516_2	0.185280508191668	0.33914271489085	0.336604981723386	0.116956702524347	0.0220150926697488	0	0.8190968804627	0.578888585730848
X01_120405_2	0.0891368548748158	0.281728534988191	0.215977662973019	0.408695592375332	0.00446135478864276	0	0.82329779357597	0.586460155719583
X390_120503_2	0.636450671252765	0.0999737414301343	0.106064080054328	0.0975490887482793	0.0599624185144926	0	0.535723691849754	0.842068024973956
X607_120523_2	0.347072730273939	0.253995320623257	0.238084151122228	0.0697670934806708	0.0910807044999054	0	0.667958199076511	0.745489129577583
X104_120418_2	0.285171552285082	0.298615600211096	0.372222225438376	0.00584053987464738	0.0381500821907997	0	0.7820586802135	0.626971981281808
X605_120523_2	0.433928705545998	0.108064762673014	0.177039235056175	0.263933063263326	0.0170342334614874	0	0.619866750083198	0.782752042087702
X700_120605_2	0.435015698686562	0.140058151582776	0.234457242629425	0.190468907101237	0	0	0.693602627939818	0.720023558381516
X277_120430_2	0.493938657241398	0.142673776731376	0.115325924879901	0.193021243493545	0.0550403976537796	0	0.510281189831317	0.857367239002439
X443_120507_2	0.363336323658747	0.132845956027863	0.146424144463347	0.285434053290566	0.0719595225594773	0	0.571946152596497	0.818397639789789
X468_120514_2	0.498364391359302	0.179550800247976	0.172510157934192	0.141633153676828	0.00794149678170242	0	0.65811403676076	0.756020383164175
X213_120425_2	0.508585741173278	0.134953266886278	0.294648271192169	0.0323833785637933	0.029429342184482	0	0.710428717245938	0.704343382099723
X326_120501_2	0.433915324476654	0.230531016960038	0.214474948002725	0.0199804216680998	0.101098288892484	0	0.638654430985965	0.77029174146227
X484_120515_2	0.464662221882001	0.281620661533455	0.118013305177494	0.123865298534578	0.0118385128724716	0	0.585954454389841	0.813326373638923
X614_120523_2	0.53528557860899	0.107925176587335	0.146284894093358	0.166195673527257	0.0443086771830591	0	0.60688731469732	0.794729818929153
X530_120515_2	0.227937527402775	0.353444093417417	0.307701075647556	0	0.110917303532252	0	0.710515217656104	0.704132805478798
X431_120507_2	0.419875986376949	0.195393378543616	0.153146435331997	0.206294369028413	0.0252898307190243	0	0.639562483632548	0.772804907494853
X557_120517_2	0.280142494450153	0.135019478795862	0.275956987134476	0.221606904598538	0.0872741350209714	0	0.643106755370769	0.765709060152864
X294_120430_2	0.439391186808862	0.118442884067012	0.177982778156879	0.264136021196791	4.71297704564927e-05	0	0.701147066333273	0.717982057652401
X200_120424_2	0.288647063689599	0.249833637666614	0.248729476972051	0.0973175855770854	0.115472236094651	0	0.686006773408344	0.729804623051304
X101_120418_2	0.423907515486848	0.10806752681446	0.160834514626961	0.244113867188857	0.0630765758828731	0	0.602216687181696	0.797126475351283
X599_120523_2	0.34393032341958	0.160527031860983	0.2843527442015	0.205496247140367	0.00569365337756974	0	0.7384156729829	0.674392593871205
X450_120507_2	0.369554637335548	0.100997834117752	0.30354800532899	0.163583482559372	0.0623160406583365	0	0.779637923244367	0.628104396341505
X250_120426_2	0.450617381068016	0.141232284686442	0.239657016816099	0.0870659323191685	0.0814273851102741	0	0.729621388050827	0.689966813346001
X517_120515_2	0.488515428437759	0.114365230701335	0.27251653745969	0.0490128854941273	0.0755899179070886	0	0.728899800878113	0.685891525245386
X244_120426_2	0.251530322580129	0.283436869357552	0.22202460129417	0.210825296826893	0.032182909941255	0	0.622882604028178	0.780402031379937
X21_120411_3	0.400119557055224	0.244348322370704	0.139706115337755	0.158373650586748	0.0574523546495694	0	0.577090670864315	0.81776078640589
X76_120417_3	0.284816999376902	0.336364212832964	0.164726042695563	0.100216450924992	0.113876294169578	0	0.727639030437147	0.722857463816546
X531_120516_3	0.396465325845334	0.290739035840365	0.133330524977036	0.171560404010201	0.00790470932706407	0	0.623957382837483	0.787844246361665
X408_120503_3	0.398920788508487	0.109156460654536	0.237399922766108	0.213400546580792	0.0411222814900772	0	0.75031254659919	0.666655823684823
